time (min),cell1,cell2,cell3,cell4,cell5
8.166666667,0.998043795,0.998573881,0.99842129,0.99751713,1.000782266
8.333333333,1.000572916,0.999745892,1.0006676,0.998120176,0.999154729
8.5,1.000546753,0.998473254,0.997723781,0.999116945,0.998232459
8.666666667,1.000450821,0.997452184,1.001431015,1.001668675,0.998419872
8.833333333,1.001555495,0.998997107,0.998009376,0.996585151,1.001428349
9,1.001820035,0.998544285,0.997800672,1.000098763,1.001581239
9.166666667,1.001209557,0.998988228,0.998602533,0.998145095,1.000027681
9.333333333,0.998741483,0.998135857,1.000233716,0.999216622,1.00076747
9.5,1.001247349,0.998775135,1.001277234,0.999475782,1.002690923
9.666666667,1.000671756,0.999512081,1.001376093,1.000397794,1.001206412
9.833333333,0.999125212,1.000115845,0.99814668,0.999326267,1.00237528
10,1.001596193,0.99928715,0.999805324,0.998573706,1.001191616
10.16666667,0.999825808,0.999550557,1.003776184,0.998778044,1.001216276
10.33333333,1.000282213,0.998479173,1.001063038,1.002112238,1.002483782
10.5,1.002410163,0.997579448,1.005110788,0.996590134,1.001028863
10.66666667,1.002032249,1.000645617,0.999107815,1.001434434,0.99813382
10.83333333,0.999485685,0.998124018,0.999431855,0.999914361,1.001280391
11,1.002302603,0.998508769,1.00139257,0.997856032,1.000131252
11.16666667,0.999392659,0.997529134,1.000414958,0.998827882,1.002182934
11.33333333,1.001043856,0.998686347,0.998404814,1.001494241,0.999425986
11.5,1.001195022,0.998576841,0.999733926,0.998847817,0.999139934
11.66666667,0.999753132,1.000672254,1.000870811,0.999146848,1.002685991
11.83333333,1.000750246,1.000571627,1.000870811,0.997173245,0.998163412
12,0.996715279,0.998878722,0.999624082,0.998763092,0.998326165
12.16666667,0.999439172,0.999535758,0.996213427,0.997317776,1.000456759
12.33333333,1.000346167,0.996780349,0.999162737,0.997457324,1.00107325
12.5,0.998055423,0.997603125,0.999382425,0.99993928,1.000589921
12.66666667,0.999825808,0.997810298,0.998954034,1.00058718,1.000728015
12.83333333,1.001581658,1.00023423,0.998805744,0.996146572,1.000555397
13,1.001776429,0.998271999,1.001414539,1.00074168,0.998784835
13.16666667,1.0008142,1.000929741,0.999212167,0.997566969,1.001620694
13.33333333,1.000139768,0.998529487,1.000574232,1.003303377,1.001206412
13.5,0.998785089,1.000734406,0.9991188,0.998389303,1.001186684
13.66666667,1.000023486,0.998754418,0.996191458,0.999685104,1.00237528
13.83333333,1.001250256,0.99920724,0.999827293,0.999191703,1.00444669
14,0.999424637,1.0001484,0.99814668,1.001962722,1.004402303
14.16666667,1.000953738,1.001953771,1.002540439,1.000896179,1.000895701
14.33333333,0.999043815,0.999979702,1.0010191,0.999959216,0.999761357
14.5,1.00133456,1.001628212,1.002249353,0.999984135,0.999238572
14.66666667,0.999622315,1.000926781,1.000403974,1.000627051,1.001472736
14.83333333,1.001328746,0.998967511,0.999937137,0.99896743,1.001236004
15,1.001125253,0.998079624,0.998783776,0.998693318,1.004979339
15.16666667,1.000802572,0.998638993,0.999953614,1.001309838,1.002641604
15.33333333,0.999709526,0.997496578,1.000585217,1.002017545,1.002247049
15.5,1.001325839,0.999189483,0.998816729,1.001095533,1.002932588
15.66666667,1.001064206,0.997860612,0.995175401,0.998827882,1.003159456
15.83333333,0.998596131,0.998387425,0.998575072,0.999999086,1.002621876
16,1.001337467,0.998195049,1.000173302,1.000298117,1.003953497
16.16666667,1.000846178,0.999426252,0.999052893,0.998279659,0.999026499
16.33333333,0.996849003,0.999106613,0.999360456,0.996879198,1.002251981
16.5,1.001282233,0.997943481,0.999278073,0.998005547,1.002518306
16.66666667,0.999508941,1.000985974,0.999113307,0.99613162,1.000052341
16.83333333,1.000087441,0.996987523,1.000634646,0.998713254,1.001679877
17,1.001898525,1.0006249,0.998036836,1.003223636,0.999786016
17.16666667,0.99929382,0.99881953,0.999261597,1.001743433,1.001403689
17.33333333,1.001325839,0.998940874,0.997707305,1.003727004,0.999396394
17.5,0.999308355,0.999349302,0.999047401,1.002809976,1.002725447
17.66666667,1.001526424,1.000994853,0.998102743,0.998872737,1.003179184
17.83333333,1.000523497,0.998902399,0.998503673,1.000786534,1.003292619
18,1.000747339,1.000977095,1.00029413,1.000965953,1.001300119
18.16666667,0.99780251,0.999159886,0.998959526,0.999131897,1.001359302
18.33333333,1.000133954,0.998822489,1.002145001,0.998474029,1.003282755
18.5,0.998915906,1.000364453,0.999607605,0.998025483,1.001877155
18.66666667,0.997657159,1.000630819,0.99924512,1.000896179,1.000811858
18.83333333,1.000354889,0.999580153,1.00029413,0.999884458,1.002493646
19,0.999808366,0.9992102,1.00161775,1.000492487,1.000777334
19.16666667,1.000555474,0.998754418,0.998047821,0.999655201,1.00051101
19.33333333,0.997479829,0.998760337,1.000085427,0.997661662,1.000940088
19.5,0.998814159,1.000027056,0.998981495,0.998788011,1.003139729
19.66666667,0.999133933,0.999358181,0.996004723,1.000088796,1.001398757
19.83333333,0.999817087,0.997552811,1.000338068,0.999635265,1.000165775
20,0.999256029,0.999831721,0.997619429,1.000736696,1.004772197
20.16666667,1.001227,0.999387777,1.000733506,0.998932543,1.001714401
20.33333333,1.000302562,1.000195754,0.999041909,0.998543803,1.001842631
20.5,0.998956604,0.999583112,0.999673512,1.003123959,1.002237186
20.66666667,0.99890137,0.998337111,1.00156832,0.998738173,1.002597216
20.83333333,0.999430451,1.000189835,0.997948961,0.99857869,1.000678696
21,0.999942089,0.998002674,0.998278493,0.999749894,1.002168139
21.16666667,0.999282192,0.999873155,1.002397642,0.999690088,1.003203844
21.33333333,1.000854899,0.997742227,1.000601693,0.998075321,0.998774971
21.5,0.997933327,1.000364453,0.998503673,0.999979151,1.001014067
21.66666667,1.000633964,1.001663727,0.999772371,1.001135404,1.004594648
21.83333333,1.001389794,0.999929388,1.001024593,1.001803239,1.001290255
22,0.999910112,0.999307867,1.004325404,0.998219853,1.002927656
22.16666667,0.999479871,1.001974488,1.002518471,0.999710023,1.002419667
22.33333333,0.99915719,1.001009651,1.000903764,0.999814684,1.001862359
22.5,0.999418823,1.001157632,0.999624082,1.001833142,1.003327142
22.66666667,1.000180466,0.998624195,0.999349472,0.999101994,0.999381598
22.83333333,0.999337426,0.999769569,1.000217239,0.998454093,0.999174457
23,1.003497395,1.001500948,1.001387078,1.000906147,0.999421054
23.16666667,0.999706619,0.999145088,1.000096411,1.001404531,1.006325755
23.33333333,0.998889742,1.002856456,0.998415798,1.000323036,1.004525601
23.5,0.999668828,1.000035935,0.999997551,1.000796502,1.002380212
23.66666667,1.001526424,1.001678526,1.001623242,1.0006121,1.002508442
23.83333333,0.999145561,1.002465785,1.000552263,1.000661938,1.000501146
24,1.002171786,1.000405888,0.997548031,1.001718514,1.002247049
24.16666667,1.000072906,1.001065884,0.9971471,1.003323313,1.00245419
24.33333333,0.998302521,1.001154672,1.002639299,0.999530605,1.003327142
24.5,0.999453707,1.002308925,1.002403134,1.001175274,1.00209416
24.66666667,1.000715361,1.00211359,1.000239208,1.001085565,1.002335824
24.83333333,1.000151396,0.999239796,0.99934398,0.999849571,1.001211344
25,1.000918854,1.001512787,1.001859407,1.000836373,0.998089433
25.16666667,0.999974067,0.999032623,1.000766459,1.000831389,1.00529005
25.33333333,1.000540939,1.002385876,1.000140349,1.002271721,1.001393826
25.5,1.00099153,1.001693324,1.000986147,1.000681873,1.004367779
25.66666667,1.001381073,1.00132929,1.000145841,1.000337988,1.000713219
25.83333333,0.999099049,1.001734758,1.000079934,0.998474029,1.002957247
26,0.998756018,0.998044108,1.000025012,1.001299871,1.000540602
26.16666667,0.998046702,1.000260866,1.001106976,1.00126,1.001862359
26.33333333,1.001750266,0.998650831,1.001634227,1.002665445,1.000851313
26.5,1.001654334,1.001788032,0.998662947,1.001678643,1.002755038
26.66666667,0.9994508,0.999701497,0.99687249,0.999630282,1.004939883
26.83333333,0.9996572,0.999660063,1.001057546,0.9983594,1.002039908
27,0.997849023,1.001166511,1.000288638,1.001479289,1.002917792
27.16666667,0.999511848,1.002069196,0.999651543,0.998947494,1.00250351
27.33333333,1.001119439,1.00211359,0.998608025,0.99816503,1.002562693
27.5,1.003555536,1.001796911,1.000272161,1.001793271,1.001541783
27.66666667,0.997793789,1.002516099,1.001474953,0.998897656,0.999583807
27.83333333,1.000372331,1.000737365,1.000535787,0.999052155,1.003558943
28,0.998633923,1.001382563,1.001249773,0.998703286,1.00362799
28.16666667,1.000680477,1.000790639,0.998910096,1.00294454,1.004121183
28.33333333,1.000317097,1.002356279,1.00294137,0.995982105,1.003006567
28.5,1.001174673,1.001000772,1.001365109,0.999037204,1.002843813
28.66666667,0.999276378,0.999461768,1.00139257,0.999989119,1.004086659
28.83333333,0.999808366,1.000337816,1.002639299,1.000163553,1.002468986
29,0.999889763,1.000216472,1.00006895,0.997317776,1.001398757
29.16666667,0.998613574,0.999461768,1.001562828,1.001354693,1.003075614
29.33333333,0.999828715,1.001071803,1.000711537,0.999705039,1.001290255
29.5,0.999125212,1.002181662,1.001354124,1.000014038,1.002602148
29.66666667,0.999279285,1.002770627,0.998415798,1.001384596,1.001383962
29.83333333,0.998131006,1.003392147,1.000870811,1.002929589,1.003253163
30,0.999837436,0.998875762,1.000711537,1.002341495,1.001068318
30.16666667,0.998645551,1.000379251,1.001436507,1.00080647,1.003228503
30.33333333,0.997555412,0.999509122,1.003347793,1.003437941,1.006000248
30.5,1.000067092,0.999577193,1.000145841,0.99961533,1.003484964
30.66666667,0.996834467,1.000985974,0.998135696,1.000367891,1.002217458
30.83333333,0.99910777,1.001033328,1.00201868,1.000467568,1.000313733
31,1.000904319,0.998050028,1.000969671,1.00287975,1.003100273
31.16666667,1.001686311,1.000565707,1.001249773,1.000527374,1.003154524
31.33333333,1.00136363,1.001450635,1.000969671,1.002725251,1.004816585
31.5,0.999828715,1.002930446,0.998371861,0.999415976,1.004402303
31.66666667,1.000445007,0.99991755,0.997943469,1.002780073,1.00319398
31.83333333,0.999101956,1.00109548,1.0006676,1.002874766,1.002242117
32,0.998735669,1.003504613,1.002254845,1.002331527,1.005378825
32.16666667,1.002017714,1.001779153,1.000508326,0.999490734,1.002345688
32.33333333,1.001945038,1.000684092,1.001815469,1.001055662,1.001092978
32.5,0.999523476,0.999106613,0.998783776,1.001404531,1.005216071
32.66666667,0.999325798,1.000254947,1.001606766,1.001334757,1.004047204
32.83333333,1.000258956,0.999668941,1.000733506,1.001549063,1.000654036
33,1.0015991,1.001506867,0.99934398,0.998728205,1.001768652
33.16666667,0.999189167,1.002217177,1.001546351,1.002466091,1.002404871
33.33333333,1.001096183,1.003850889,1.000634646,1.001274951,1.003746356
33.5,1.001622357,1.000835033,1.001672672,1.000148602,1.002730379
33.66666667,1.000351982,1.002010003,1.002249353,1.002565768,1.003233435
33.83333333,1.000145582,1.001311532,0.997685336,0.999600378,1.005472532
34,0.996994354,1.000065531,1.000090919,1.00322862,1.002128683
34.16666667,1.000741524,1.001116197,0.998251032,0.999719991,1.00191661
34.33333333,0.999410102,1.001947851,1.001606766,1.000866276,1.00237528
34.5,0.997101915,1.00117243,1.002002204,1.003647263,1.005664877
34.66666667,0.99876474,1.001669647,1.002353705,1.00041773,1.004491077
34.83333333,0.998962418,1.00132633,1.003902505,1.00203748,1.00334687
35,0.99905835,1.00148319,0.999289058,1.001937803,1.002700787
35.16666667,1.002006085,1.000080329,1.000634646,0.999884458,1.005196343
35.33333333,1.000840364,1.002986679,1.000447912,1.001524144,1.006744969
35.5,1.000413029,1.002519059,1.000749983,1.001215145,1.002883268
35.66666667,0.999988602,1.003661473,1.001502414,1.00249101,1.004678491
35.83333333,1.001389794,1.002305966,1.002512978,1.003069137,1.006601943
36,1.00050024,0.998795853,0.999349472,1.002899686,1.004772197
36.16666667,1.000276399,1.000118804,1.000788428,1.00307412,1.002769834
36.33333333,1.001776429,0.999378898,1.001398062,1.00078155,1.00306575
36.5,0.998433337,1.000065531,0.998706885,1.00300933,1.004520669
36.66666667,0.999177539,1.000906064,1.002551424,0.997317776,1.005576102
36.83333333,1.000351982,0.999142129,1.002458056,1.003198717,1.0068732
37,0.999750225,1.001163551,1.003561988,1.000048925,1.005857222
37.16666667,0.999258936,1.001101399,1.003995872,1.000751647,1.006468781
37.33333333,0.997491458,1.00164597,1.000623662,1.001339741,1.005620489
37.5,1.000540939,1.001314492,1.000733506,1.003039233,1.00462424
37.66666667,1.000665942,1.00219054,1.003139089,1.005117498,1.006488509
37.83333333,1.000366517,1.00305475,1.003540019,0.999017268,1.002237186
38,1.000997344,0.998387425,1.00011838,1.002182012,1.004387507
38.16666667,1.000683384,0.998914238,1.002188939,1.002341495,1.002878336
38.33333333,1.000282213,0.998789933,1.000475373,1.000955985,1.003928837
38.5,1.000299655,1.001711081,0.998778283,1.001279935,1.005053317
38.66666667,1.00000023,1.003315197,0.999179214,0.999126913,1.003706901
38.83333333,0.998203682,0.999106613,1.002177954,1.00074168,1.003415917
39,0.999273471,1.000885347,1.002276814,1.000906147,1.00209416
39.16666667,1.00070664,1.001705162,1.001452984,1.000980904,1.004126115
39.33333333,0.998741483,1.004087659,1.001337648,0.998339465,1.004515737
39.5,0.999337426,0.999156927,0.999135276,0.999505685,1.004560124
39.66666667,1.000674663,1.001438796,0.999876723,1.001429451,1.004377643
39.83333333,1.000029301,1.003389188,1.003029245,1.003692117,1.0054676
40,1.002779357,1.002175742,1.002101063,1.003841633,1.007785607
40.16666667,1.001035135,1.00306067,0.99974491,1.001384596,1.004392439
40.33333333,0.999538011,1.002305966,1.0033423,1.001429451,1.002814221
40.5,0.999026373,1.00298076,1.004237529,1.000901163,1.00503359
40.66666667,0.999663014,1.000349655,1.001980235,1.003657231,1.004303664
40.83333333,1.001357816,1.001246421,1.00201868,1.004743709,1.002932588
41,1.000232793,1.003433582,1.004830686,1.001225113,1.001497396
41.16666667,1.001241535,1.002948204,1.004534107,1.000188473,1.005368961
41.33333333,1.000142675,1.003395107,1.002853495,0.999166784,1.004860972
41.5,0.999729876,1.003229368,1.001782516,1.001962722,1.006074227
41.66666667,0.999549639,1.002581211,1.002688729,1.002157092,1.005640217
41.83333333,0.998622295,1.005055456,1.001255265,1.001873013,1.006315892
42,1.000215351,1.002397714,1.005231617,0.999864522,1.003356734
42.16666667,0.999883949,1.002696636,1.002007696,1.001050678,1.007031021
42.33333333,1.003578792,1.001426958,1.003644371,1.002520913,1.004145842
42.5,0.996729814,1.000663375,1.00124428,1.001015791,1.004323392
42.66666667,0.999328705,1.001281936,1.001106976,1.002261753,1.005950929
42.83333333,0.998346126,1.002530897,1.002276814,1.001942787,1.00189195
43,0.999514755,1.002098792,1.000414958,1.000288149,1.004860972
43.16666667,0.999069978,1.001438796,1.00056874,1.003213668,1.001921542
43.33333333,1.0010206,0.999698538,1.001908837,1.003059169,1.003031226
43.5,1.001645613,1.0001484,1.002853495,1.003477812,1.003361666
43.66666667,1.000096162,1.000450282,1.002128524,1.002560784,1.007021157
43.83333333,1.000340353,1.002412512,1.002765619,1.000661938,1.003470168
44,0.999785109,1.000974135,0.997729273,1.001803239,1.004579852
44.16666667,1.000032208,1.001743637,1.002864479,1.002226866,1.00503359
44.33333333,1.000988623,1.003673312,1.004506646,1.002775089,1.006725242
44.5,1.000325818,1.001542383,1.001551844,1.000487503,1.006064363
44.66666667,1.001503168,1.003167216,1.005231617,1.001304854,1.006227117
44.83333333,1.000293841,1.004327388,1.001414539,1.003368167,1.005812835
45,0.998642644,1.000769921,1.002419611,1.000233327,1.00582763
45.16666667,1.00091304,1.002291168,1.00266676,1.000686857,1.003988021
45.33333333,1.002965407,1.000012258,1.002545932,1.003467844,1.004510805
45.5,0.999773481,1.002010003,1.004462709,1.002974443,1.002054704
45.66666667,0.999613594,1.000198714,1.001711117,1.001344725,1.007134592
45.83333333,1.00152061,1.003862727,1.001398062,1.000637019,1.006641399
46,1.001628171,1.001296734,0.99906937,1.003178781,1.004791925
46.16666667,0.999584524,1.001077722,1.003875044,1.00216706,1.002666263
46.33333333,0.999575803,1.002489462,1.001398062,1.002710299,1.00334687
46.5,1.003479953,1.001891618,1.002232876,1.00316383,1.00641453
46.66666667,0.999840343,0.999538718,1.003644371,1.00138958,1.006513169
46.83333333,1.001683404,1.000796558,1.002595361,1.002177028,1.006015044
47,1.000648499,1.003247126,1.002826034,1.003517683,1.006015044
47.16666667,0.999651386,1.002012963,1.001969251,1.002406285,1.009215866
47.33333333,1.002128181,1.001400321,1.003501574,1.001125436,1.001748924
47.5,0.998017631,1.002042559,1.001634227,1.001683627,1.002902996
47.66666667,0.997569948,1.001853143,1.002243861,1.002914637,1.004816585
47.83333333,1.001180487,1.003078427,1.004962499,1.001115468,1.004609444
48,1.001985736,1.001820587,1.004660428,1.000637019,1.003835131
48.16666667,0.99897986,1.001885699,1.003111628,1.000118699,1.006128478
48.33333333,1.000401401,1.000296382,1.001035577,1.002226866,1.004431894
48.5,1.00000023,1.001660768,1.005105296,1.003946294,1.007529146
48.66666667,1.001101997,1.001006691,1.0033423,1.001997609,1.003272891
48.83333333,1.001241535,1.002533857,1.003924473,1.005311868,1.006730174
49,1.000721175,1.002439149,1.004193591,1.001294887,1.007065545
49.16666667,1.001506075,1.002501301,1.002534947,1.00433005,1.007751083
49.33333333,0.998729855,1.002282289,1.000184286,1.004040987,1.006320823
49.5,0.999886856,1.002672959,1.002243861,1.001319806,1.00500893
49.66666667,1.00099153,1.003324076,1.007104456,1.004514452,1.005531715
49.83333333,1.001497354,1.002060317,1.001925313,0.999450863,1.005063181
50,1.000817107,1.004913394,1.003018261,1.002466091,1.007938496
50.16666667,1.001724103,1.002175742,1.001046561,1.000243295,1.005408416
50.33333333,1.000276399,1.000891266,1.003139089,1.002834896,1.005127296
50.5,0.999476964,1.001228663,1.001639719,1.00171353,1.006453986
50.66666667,0.999628129,1.004211963,1.004325404,1.002630558,1.006015044
50.83333333,0.999956625,1.002439149,1.000947702,1.003283442,1.00529005
51,1.003235762,1.003170176,1.00444074,1.001554047,1.0034751
51.16666667,0.998250194,1.000636738,1.002507486,1.001429451,1.005299914
51.33333333,0.998575782,1.001758435,1.003221472,1.000931066,1.005038522
51.5,1.000567102,1.002655201,1.006604666,0.999361154,1.005196343
51.66666667,1.002337488,1.002844617,1.002672252,0.99857869,1.002178002
51.83333333,1.001331653,1.004099497,1.005330476,0.99922659,1.005862154
52,1.003849147,1.002628565,1.004698873,1.001982658,1.003124933
52.16666667,0.997982747,1.002305966,0.99784461,1.001882981,1.00574872
52.33333333,1.001427585,1.00187682,1.006335549,0.999072091,1.005245663
52.5,0.999837436,1.004146851,1.005050374,1.000592164,1.004121183
52.66666667,1.000921761,1.003729544,1.005220632,1.001573982,1.004579852
52.83333333,1.00251191,1.003634836,1.004297943,1.002331527,1.00306575
53,1.000439193,1.001471352,1.005555656,1.002585703,1.007721492
53.16666667,0.999613594,1.001207946,1.004160638,1.004878273,1.008737469
53.33333333,1.003212506,1.000145441,1.003281886,1.000861292,1.004486146
53.5,1.001189208,1.002921567,1.005555656,1.003208684,1.006424394
53.66666667,1.001043856,1.006292578,1.004676905,1.002730235,1.004135979
53.83333333,1.000866527,1.004561199,1.003638879,1.002456123,1.005206207
54,1.000767688,1.00164005,1.002908417,1.005167336,1.005576102
54.16666667,1.000375238,1.005552672,1.003561988,1.001858062,1.00598052
54.33333333,1.001043856,1.003622998,1.001886868,1.003976197,1.00385979
54.5,0.999471149,1.004339227,1.001442,1.003836649,1.006320823
54.66666667,1.000642685,1.004531602,1.003710278,1.003766875,1.006986634
54.83333333,1.001500261,1.00219054,1.003172042,1.002760138,1.005733924
55,1.000482798,1.001264178,1.002145001,1.002411269,1.009487122
55.16666667,0.998971139,1.002705515,1.007181347,1.001220129,1.005250595
55.33333333,0.999872321,1.004321469,1.004177115,1.001673659,1.00357867
55.5,1.003357857,1.003705867,1.005237109,1.000323036,1.008722673
55.66666667,1.001459562,1.00360524,1.005901665,1.002909653,1.006552624
55.83333333,1.002011899,1.002397714,1.004479185,1.002441172,1.007696832
56,1.00042175,1.001779153,1.002469041,1.002745186,1.005403484
56.16666667,1.003700888,1.00242731,1.004429756,0.999769829,1.007534078
56.33333333,1.003136923,1.006174193,1.002655776,1.003532634,1.005309778
56.5,1.003093317,1.001811709,1.004413279,1.003582473,1.005112501
56.66666667,1.000288027,1.002374037,1.005577625,1.004778596,1.008481009
56.83333333,0.999895577,1.004765413,1.005692961,1.001708546,1.00669565
57,0.999790924,1.00171996,1.005149234,1.002869783,1.004875768
57.16666667,0.99777344,1.003403986,1.002139509,1.002580719,1.004594648
57.33333333,0.999633944,1.002394754,1.001930805,1.000766599,1.007815198
57.5,1.00039268,1.002356279,1.003792661,1.002844863,1.007159252
57.66666667,1.000790944,1.002027761,1.003281886,1.001255016,1.006690718
57.83333333,1.000122326,1.002119509,1.00403981,1.003756908,1.008831176
58,1.001700847,1.001714041,1.003578465,1.001284919,1.003736492
58.16666667,1.000645592,1.004439854,1.00539089,1.007415052,1.008328119
58.33333333,1.001712475,1.004845322,1.007269222,1.003687134,1.008002612
58.5,0.998944976,1.004564158,1.007878856,1.002929589,1.004259277
58.66666667,0.999721155,1.002412512,1.00426499,1.004414775,1.004076795
58.83333333,1.001418864,1.00345134,1.004913069,1.004823451,1.006626603
59,1.001718289,1.004907474,1.005176695,1.002610623,1.003830199
59.16666667,1.001232814,1.003146499,1.000447912,1.002117222,1.00712966
59.33333333,1.001288047,1.003273762,1.00521514,1.0032037,1.007292414
59.5,1.001503168,1.004306671,1.004501154,1.004933096,1.005645149
59.66666667,1.002831684,1.002672959,1.003347793,1.002172044,1.008545124
59.83333333,1.002017714,1.005558591,1.001381585,1.005351739,1.006064363
60,1.003651468,1.001983367,1.002963339,1.005865075,1.004796857
60.16666667,1.001872362,1.002149106,1.002101063,1.006348508,1.00825414
60.33333333,0.999907205,1.003187933,1.004759288,1.004768629,1.010157865
60.5,0.99910777,1.002930446,1.001678164,1.004489533,1.005911473
60.66666667,1.00183457,1.002311885,1.005445812,1.001733465,1.007080341
60.83333333,1.003587513,1.005330701,1.005412859,1.00420047,1.006424394
61,0.999965346,1.004271155,1.004556076,1.00313891,1.006508237
61.16666667,1.003602048,1.003560846,1.004781256,1.003263507,1.005285118
61.33333333,1.002782264,1.005602986,1.009279367,1.005222159,1.00388445
61.5,1.000084534,1.001622293,1.002161478,1.002884734,1.00907284
61.66666667,1.001503168,1.003741383,1.005692961,1.004569275,1.004959611
61.83333333,0.999933368,1.003146499,1.00511628,1.005675689,1.011376051
62,1.000221165,1.003427663,1.004632967,1.004055938,1.009082704
62.16666667,1.001116532,1.005185679,1.008071083,1.003702085,1.005576102
62.33333333,1.001218278,1.003273762,1.006423424,1.004519436,1.005018794
62.5,1.000096162,1.002581211,1.002254845,1.003951278,1.003070682
62.66666667,1.00214853,1.000758083,1.004528615,1.005336787,1.007682036
62.83333333,1.000695012,1.002794304,1.001172882,1.003143894,1.009595625
63,1.001878176,1.003791696,1.007950255,1.002829912,1.005541579
63.16666667,1.000203723,1.003161297,1.004880116,1.005112514,1.00937862
63.33333333,1.001119439,1.003495734,1.003408207,1.006109284,1.005275254
63.5,1.002724123,1.005919666,1.007873364,1.002481042,1.004639035
63.66666667,1.000744432,1.00305475,1.005544672,1.002934573,1.006527964
63.83333333,1.000607801,1.003335915,1.005698454,1.004604162,1.008500736
64,0.999849064,1.004806847,1.002968831,1.002441172,1.00585229
64.16666667,1.001386887,1.000527232,1.006390471,1.000597148,1.007391052
64.33333333,1.00214853,1.006046929,1.003748723,1.005202223,1.007622853
64.5,1.002206671,1.004217882,1.007368082,1.001848094,1.005950929
64.66666667,1.001270605,1.005478682,1.005363429,1.003477812,1.007889177
64.83333333,1.000462449,1.002874213,1.005193171,1.002884734,1.006508237
65,0.999354868,1.00156902,1.006137829,1.007325343,1.007612989
65.16666667,1.002564236,1.005511238,1.003935458,1.002451139,1.007164183
65.33333333,1.00067757,1.00313466,1.004775764,1.003243571,1.004747538
65.5,1.000165931,1.003714746,1.003836598,1.005785334,1.008411962
65.66666667,1.001392701,1.006186032,1.005522703,1.003756908,1.008293595
65.83333333,1.000654313,1.00533366,1.006324564,1.005052708,1.003455372
66,0.999561268,1.003084347,1.006758448,1.003741956,1.006774561
66.16666667,1.001695032,1.003498694,1.004045302,1.005242094,1.005285118
66.33333333,1.000148489,1.003871606,1.006368502,1.005346755,1.006552624
