time (min),cell1,cell2,cell3,cell4,cell5
66.16666667,1.001220123,1.002439091,1.005592776,1.007127067,1.003620731
66.33333333,1.001606118,1.002261302,1.00655316,1.012480616,1.006626672
66.5,1.00118806,1.002191457,1.002289052,1.008119207,1.003152364
66.66666667,0.999761235,1.004204278,1.004174898,1.005337911,1.004445618
66.83333333,1.000967315,1.00245814,1.003092283,1.008809045,1.004844079
67,1.000568988,0.999454781,1.004834945,1.013844233,1.003956278
67.16666667,1.001037608,1.001473953,1.004580006,1.008769847,1.004648344
67.33333333,1.002080904,1.002667676,1.003364683,1.001054282,1.005410315
67.5,1.003065006,1.000699302,1.007090976,1.013077029,1.001418705
67.66666667,1.001767668,1.001985095,1.005184175,1.001707721,1.003089449
67.83333333,0.999457865,1.000391347,1.005484514,1.013130844,1.004466589
68,1.001601185,0.999565899,1.003417067,1.007856308,1.003404024
68.16666667,1.000994445,1.00222003,1.00369296,1.00677276,1.004200948
68.33333333,1.001670245,1.002115262,1.007056053,1.006238398,1.003271203
68.5,1.001316313,1.003378831,1.004876852,1.004165797,1.006388993
68.66666667,0.999528158,1.002566083,1.005477529,1.009386682,1.000964319
68.83333333,1.00048513,1.002000969,1.007220191,1.011810007,1.00522157
69,1.001042541,1.002013668,1.004716206,1.008254342,1.003089449
69.16666667,1.002230122,1.002813717,1.005205129,1.008115337,1.004075118
69.33333333,1.001708474,1.001835879,1.003022436,1.017749057,1.001803186
69.5,1.000959916,1.002283526,1.006465853,0.994249455,1.004396684
69.66666667,1.001623383,1.002264477,1.004517145,1.009173233,1.001649394
69.83333333,1.001100502,1.002785144,1.004904791,1.009087755,1.00185911
70,1.000714507,1.00135966,1.004628898,1.011732352,1.003313147
70.16666667,1.001977314,1.000635806,1.001974744,1.013303324,1.002096789
70.33333333,1.000795899,1.001362835,1.004841929,1.003380929,1.009108321
70.5,1.003041575,1.002578782,1.003095775,1.013418489,1.004788155
70.66666667,1.000398805,1.000245306,1.005302914,1.008993383,1.005801786
70.83333333,1.000110234,1.001140599,1.001838544,1.013576969,1.002704968
71,1.002242454,1.001451729,1.003644067,0.999020056,1.002635062
71.16666667,1.000031308,1.001267591,1.00414696,1.005991433,1.00522157
71.33333333,0.99958242,0.999975448,1.005802314,1.016334467,1.002886723
71.5,1.002154897,1.001642217,1.004597468,1.007854703,1.002593119
71.66666667,1.000724372,0.999845282,1.004915268,1.006227569,1.005130692
71.83333333,1.001416203,1.004016965,1.003455483,1.010862417,1.006829399
72,1.000757669,1.002997855,1.005313391,1.005143774,1.007549426
72.16666667,1.002015544,1.004261425,1.002676698,1.007974232,1.006514823
72.33333333,1.000893322,1.002686725,1.003790744,1.004064178,1.006605701
72.5,1.000607217,1.002296225,1.004855898,1.004347953,1.002844779
72.66666667,1.000966082,1.000480241,1.005725483,1.003273422,1.006605701
72.83333333,1.000001711,1.003286762,1.003804714,1.00617363,1.005557117
73,1.002120367,1.001302514,1.003637083,1.014144889,1.006277144
73.16666667,1.001508694,1.00182953,1.006588083,1.010360129,1.006123352
73.33333333,1.000663945,1.003032778,1.006863976,1.012085217,1.007053096
73.5,1.000597352,1.001645392,1.005435622,1.011645474,1.004522514
73.66666667,1.000952516,1.002547034,1.005914068,1.012648155,1.004389693
73.83333333,1.001738071,1.000892965,1.004922252,1.01090495,1.003571798
74,1.000958682,1.001702538,1.004003775,1.009457173,1.004983891
74.16666667,1.001903322,1.001378709,1.003871067,1.004667755,1.004690287
74.33333333,0.999099001,1.001477127,1.005264499,1.010015211,1.00098529
74.5,1.000213823,1.001997794,1.006843022,1.013444429,1.008171586
74.66666667,1.001707241,1.000985034,1.004052667,1.010219642,1.0053474
74.83333333,1.001262052,1.003362957,1.005072422,1.007647471,1.001453658
75,1.000987046,1.001423156,1.003933929,1.009076062,1.005431287
75.16666667,1.001043774,1.00159777,1.003144667,1.010405133,1.00348092
75.33333333,1.001529659,1.002524811,1.003836144,1.003575067,1.006780465
75.5,1.001978547,1.002023193,1.006493791,1.002762694,1.005193607
75.66666667,1.001730672,1.002242254,1.005788345,1.008362878,1.004906995
75.83333333,0.999806864,1.002289876,1.004520637,1.008417023,1.005060787
76,1.00165298,0.9999437,1.005935022,1.007995519,1.005410315
76.16666667,1.002454567,1.004909083,1.003727883,1.000983544,1.002991581
76.33333333,1.002537192,1.002527985,1.005823268,1.009838778,1.005731881
76.5,1.000120099,1.001946997,1.006134083,1.007647348,1.008360331
76.66666667,1.002365775,1.00214066,1.005295929,1.011492263,1.005424296
76.83333333,1.001908254,0.998635684,1.004869868,1.007115209,1.000922375
77,1.000623249,1.000150062,1.003570729,1.00677589,1.007248832
77.16666667,1.001152296,1.002359721,1.004751129,1.007690416,1.005214579
77.33333333,1.001500062,1.003445502,1.006745237,1.007443946,1.005333419
77.5,1.000437034,1.001994619,1.008756807,1.012707982,1.003648694
77.66666667,1.000948817,1.003705835,1.005013052,1.004626704,1.003830448
77.83333333,1.000456766,1.001454904,1.004387929,1.005130351,1.002271553
78,1.001033908,1.003362957,1.007537991,1.016204067,1.009241142
78.16666667,1.001442101,1.001235843,1.003396113,1.016004535,1.002495251
78.33333333,1.002191893,1.002254953,1.006291237,1.011818859,1.002551176
78.5,1.0017837,1.002845465,1.004848914,1.002493289,1.006752502
78.66666667,1.001909488,1.002766095,1.00550896,1.008270318,1.005298466
78.83333333,0.999769868,1.00300738,1.006375053,1.009350572,1.003320137
79,0.999182859,1.002229554,1.003336744,1.005556095,1.008276444
79.16666667,1.001428536,1.003918547,1.007314484,1.010609894,1.005515173
79.33333333,1.002550757,1.002242254,1.003940914,1.001046541,1.006612691
79.5,1.003092136,1.005090047,1.006483314,1.010210707,1.004179976
79.66666667,1.001095569,1.001156473,1.007471638,1.009194727,1.005193607
79.83333333,1.001907021,1.004512234,1.004824468,1.011421526,1.004732231
80,0.999595985,1.000515164,1.008397099,1.003971865,1.005654984
80.16666667,1.001902088,1.001388233,1.005774376,1.00655433,1.004788155
80.33333333,1.000675044,1.000972335,1.005037498,1.013949763,1.0069762
80.5,1.001867558,1.003943945,1.005163222,1.005445336,1.005312447
80.66666667,1.00134591,1.004356669,1.007806899,1.011493416,1.008283435
80.83333333,1.0017874,1.004086811,1.006532207,1.012036878,1.00747253
81,1.001643114,0.999807184,1.004132991,1.01424729,1.003522864
81.16666667,1.001935385,1.000067517,1.00555436,1.013283642,1.006340059
81.33333333,1.001054873,0.999600822,1.006560145,1.008344844,1.004410665
81.5,1.000935251,1.001553323,1.003923452,1.01039311,1.007528455
81.66666667,1.002965116,1.002759746,1.005351806,1.015560633,1.003970259
81.83333333,1.001809598,1.002785144,1.006668407,1.004979652,1.003075468
82,1.002702442,1.000921538,1.007377345,1.015383006,1.004193957
82.16666667,1.00014723,1.003229616,1.005274975,1.022509035,1.00597655
82.33333333,1.000570221,1.001143774,1.006867468,1.001956579,1.006745512
82.5,1.001217657,1.000559611,1.005868668,1.007213945,1.004920976
82.66666667,1.001697375,1.001950172,1.004772083,1.014816733,1.00810168
82.83333333,1.002479231,1.002794668,1.004946698,1.010003558,1.006983191
83,1.000794665,1.00362329,1.006396007,1.010893257,1.004110071
83.16666667,1.001808364,0.997902306,1.007307499,1.012112228,1.004368721
83.33333333,1.003660646,1.003156595,1.004586991,1.004222494,1.004117061
83.5,1.000328512,1.002023193,1.00792913,1.012545178,1.005004862
83.66666667,1.002940452,1.002547034,1.007073514,1.015826044,1.006151314
83.83333333,1.002011844,1.002883563,1.005529914,1.012140473,1.006605701
84,1.000730538,1.000553261,1.007590376,1.001506872,1.003823458
84.16666667,1.001544457,1.000277054,1.00806533,1.011028886,1.002516223
84.33333333,1.001909488,1.004499534,1.004831452,1.011214624,1.004235901
84.5,1.002273285,1.003112148,1.008243438,1.019220058,1.004746212
84.66666667,0.999906754,1.000794546,1.006532207,1.007995808,1.006046456
84.83333333,1.001755336,1.00245814,1.008114222,1.005051131,1.007940898
85,1.002323846,1.002321623,1.005306406,1.008918899,1.006556767
85.16666667,1.000604751,1.003169294,1.006479822,1.015160129,1.004557467
85.33333333,1.002576654,1.002496237,1.004988606,1.008702156,1.007933907
85.5,1.002691343,1.002096213,1.008386622,1.014750895,1.005046806
85.66666667,1.002169695,1.004102685,1.004478729,1.011853323,1.006388993
85.83333333,1.002030342,1.00206764,1.003787252,1.008297946,1.006458899
86,1.001712174,1.001950172,1.003860591,1.014537241,1.006780465
86.16666667,1.000523359,1.001877152,1.006706822,1.006122327,1.003215279
86.33333333,1.003242588,1.000975509,1.006399499,1.022190262,1.005046806
86.5,1.002983614,1.002023193,1.006022329,1.010579342,1.002516223
86.66666667,1.002019243,1.0030804,1.007188761,1.014065381,1.008632963
86.83333333,1.001768902,1.003750282,1.004506668,1.011909279,1.006794446
87,1.002518694,0.999521452,1.005708022,1.008380789,1.01009399
87.16666667,1.003167362,1.000896139,1.005414668,1.008261795,1.007884973
87.33333333,1.001254653,0.999448432,1.004091083,1.014065916,1.00435474
87.5,1.002713541,1.00088344,1.00473716,1.013231145,1.005829748
87.66666667,1.001070905,1.000546912,1.006109637,1.005889156,1.006955229
87.83333333,1.001162162,1.000311977,1.006427437,1.006579858,1.004410665
88,1.002532259,1.001645392,1.007625299,1.016097096,1.007654285
88.16666667,1.001322479,1.00166444,1.007262099,1.003186462,1.007004163
88.33333333,0.999944983,1.003537571,1.006549668,1.003948272,1.008570048
88.5,1.000936485,1.002366071,1.004590483,1.009019817,1.005214579
88.66666667,1.001850294,1.003794729,1.006923345,1.005663808,1.005438277
88.83333333,1.001419903,1.000219908,1.005837237,1.019279102,1.004340759
89,1.002075971,1.001299339,1.004971145,1.009928209,1.001418705
89.16666667,1.002269585,1.005467848,1.004660329,1.010218901,1.009744462
89.33333333,1.001913187,1.000581835,1.005442606,1.006675506,1.005235551
89.5,1.001507461,1.003416929,1.005082899,1.010536068,1.006235201
89.66666667,1.001863859,1.000985034,1.005362283,1.012112269,1.005696928
89.83333333,1.002288083,1.003505823,1.005390222,1.010373388,1.002306506
90,1.001131332,1.000972335,1.007373853,1.009171051,1.009010453
90.16666667,1.00279,1.001937473,1.006207422,1.00734208,1.006941248
90.33333333,1.000862492,1.002534335,1.007447191,1.005258527,1.00747253
90.5,1.001062272,1.003261363,1.007607838,1.019251474,1.006333069
90.66666667,1.00171834,1.001832705,1.007422745,1.013854856,1.007206889
90.83333333,1.002396606,1.002077164,1.005976929,1.00909142,1.006647644
91,1.003537325,1.003426453,1.006591576,1.014037588,1.008017794
91.16666667,1.002794933,1.002915311,1.005617222,1.009536434,1.002418355
91.33333333,1.004548558,1.003696311,1.005229575,1.010448778,1.008639954
91.5,1.002622283,1.004264599,1.00528196,1.019067918,1.007661275
91.66666667,1.000927852,1.003404229,1.007045576,1.014210439,1.005270504
91.83333333,1.002318913,1.001639042,1.004911775,1.005983569,1.004026184
92,1.004756971,1.001924774,1.007618314,1.005386209,1.00635404
92.16666667,1.001955116,1.000000847,1.005477529,1.014952568,1.005529154
92.33333333,1.002714774,1.003337559,1.007461161,1.0135556,1.005682947
92.5,1.003157497,1.003610591,1.006270283,1.01730952,1.006787455
92.66666667,1.001242321,1.001089802,1.003514852,1.007357973,1.004823108
92.83333333,1.000493762,1.001245367,1.007531007,1.01264622,1.006878332
93,1.003174762,1.004334445,1.009011746,1.012660754,1.006920276
93.16666667,1.001581454,1.003162945,1.005882637,1.008119249,1.006514823
93.33333333,0.999008977,1.003388355,1.007405284,1.006638284,1.00635404
93.5,1.001535825,1.002229554,1.007737053,1.01253966,1.007493502
93.66666667,1.002815897,1.003353433,1.00591756,1.005008557,1.003397034
93.83333333,1.003164896,1.000594534,1.009092069,1.009539481,1.010862952
94,1.001540758,1.001537449,1.004953683,1.003221131,1.006983191
94.16666667,1.002099402,1.001410457,1.007401791,1.006492609,1.005808777
94.33333333,0.999700808,1.002000969,1.005240052,1.01057156,1.011135584
94.5,1.002022943,1.000388172,1.006060745,1.005863957,1.005067777
94.66666667,1.003298083,1.002321623,1.008648545,1.008718214,1.006955229
94.83333333,1.001086936,1.003537571,1.005763899,1.005749903,1.009150265
95,1.002140098,1.002194632,1.006486807,1.00007054,1.005752852
95.16666667,1.002273285,1.002423217,1.005138775,1.006729198,1.005123702
95.33333333,1.002785067,1.003410579,1.0103493,1.01401976,1.004529504
95.5,1.003601452,1.001032656,1.010391207,1.008647929,1.008143624
95.66666667,1.0024521,1.000083391,1.00774753,1.008999601,1.005074768
95.83333333,1.000760135,1.001956522,1.008526315,1.016017052,1.005606051
96,1.0021179,1.001480302,1.010041977,1.010825401,1.011415206
96.16666667,1.001241088,1.005261486,1.00824693,1.017016357,1.00834635
96.33333333,1.002098169,1.003886799,1.008959361,1.017718835,1.003704618
96.5,1.00148033,1.003423278,1.006616022,1.016140164,1.008024784
96.66666667,1.002008144,1.002375595,1.00783833,1.013925347,1.007185917
96.83333333,1.001336045,1.00064533,1.007070022,1.011667049,1.004955928
97,1.002801099,1.001210444,1.004820975,1.011448001,1.008409265
97.16666667,1.003184627,1.003156595,1.007740545,1.010447214,1.005934607
97.33333333,1.003486764,1.002356546,1.006745237,1.012445165,1.010981791
97.5,1.000319879,1.001067579,1.006511253,1.016187556,1.007584379
97.66666667,1.001863859,1.002216855,1.007440207,1.01582592,1.009073368
97.83333333,1.001381674,1.000642156,1.008669499,1.00673385,1.00710203
98,1.000826729,1.003569319,1.008058345,1.002656875,1.007234851
98.16666667,1.002173395,1.002483538,1.008452976,1.013330252,1.008213529
98.33333333,1.002537192,1.00143903,1.004779068,1.011904791,1.008954529
98.5,1.000192859,1.000486591,1.006640468,1.015837037,1.008136633
98.66666667,1.003402905,1.004509059,1.00611313,1.0097575,1.008779765
98.83333333,1.003680378,1.002410518,1.007352899,1.006541071,1.007116012
99,1.003547191,1.002426392,1.007283053,1.009262459,1.007360681
99.16666667,1.003005812,1.003826477,1.007670699,1.011195395,1.008178577
99.33333333,1.001967449,1.004518583,1.008225976,1.013577052,1.010163896
99.5,1.001206558,1.002508937,1.008725376,1.010170439,1.006458899
99.66666667,0.999840161,1.002210506,1.007604345,1.013429853,1.009276095
99.83333333,1.001851527,1.002194632,1.007803407,1.014088645,1.009688538
100,1.001529659,1.004232851,1.008498376,1.012716546,1.009639604
100.1666667,1.002771502,1.00401379,1.007733561,1.012659807,1.007947888
100.3333333,1.001523493,1.003093099,1.008012945,1.009507776,1.010226811
100.5,1.002734505,1.003413754,1.007010653,1.013059488,1.008430237
100.6666667,1.001627082,1.003886799,1.007946591,1.010718924,1.002334468
100.8333333,1.002233822,1.002248603,1.006563637,1.011246287,1.008479171
101,1.004073772,1.00112155,1.007688161,1.014745996,1.007570398
101.1666667,1.004029376,1.003658213,1.006015345,1.018683019,1.008570048
101.3333333,1.002026643,1.003931246,1.008491392,1.015128301,1.006130343
101.5,1.002740671,1.003604242,1.010220084,1.004868069,1.004662325
101.6666667,1.002413871,0.999330964,1.008299315,1.005257333,1.005941597
101.8333333,1.001890989,1.002524811,1.008969838,1.014508583,1.005675956
102,1.002982381,1.005344031,1.008854592,1.020258231,1.006298116
102.1666667,1.001022809,1.001061229,1.00765673,1.01147954,1.006402974
102.3333333,1.003166129,1.004874161,1.008414561,1.011853281,1.010667216
102.5,1.003262319,1.003813778,1.005770883,1.011162662,1.009737472
102.6666667,1.002782601,1.00488051,1.008959361,1.009060086,1.00596956
102.8333333,1.001485263,1.002772445,1.005369268,1.006709804,1.007912935
103,1.001791099,1.002077164,1.008414561,1.014270142,1.008856661
103.1666667,1.001934152,1.002505762,1.007447191,1.011431943,1.006815417
103.3333333,1.001612284,1.003194693,1.007352899,1.016382229,1.007500492
103.5,1.003026776,1.00206764,1.009189853,1.016439503,1.006836389
103.6666667,1.001713407,1.004242376,1.010045469,1.011345888,1.00847218
103.8333333,1.003491697,1.003864575,1.009158423,1.008310298,1.00609539
104,1.003384407,1.001861278,1.006574114,1.007451769,1.005920626
104.1666667,1.002242454,1.001540623,1.010412161,1.009717272,1.006144324
104.3333333,1.00282083,1.003613766,1.008047868,1.008061316,1.007388643
104.5,1.002040208,1.002947059,1.004848914,1.002313027,1.005606051
104.6666667,1.002169695,1.005109096,1.009504161,1.012757391,1.006738521
104.8333333,1.002358376,1.001105676,1.008009453,1.015933921,1.00759836
105,1.002302882,1.003559794,1.007192253,1.014004484,1.006291125
105.1666667,1.00195265,1.000899314,1.008477422,1.012336629,1.008660925
105.3333333,1.00231768,0.999978623,1.009326053,1.013977474,1.006200248
105.5,1.003167362,1.003039128,1.008676484,1.007836709,1.009562708
105.6666667,1.002674078,1.002058115,1.0097591,1.019208282,1.007857011
105.8333333,1.001223823,1.001118375,1.009015238,1.01543081,1.009744462
106,1.002145031,1.001594595,1.009664807,1.016810238,1.007528455
106.1666667,1.001688743,1.002039067,1.009678777,1.014864702,1.009059387
106.3333333,1.002180794,1.003915372,1.009814977,1.012139279,1.010611292
106.5,1.002602552,1.005134494,1.010929023,1.012288455,1.008549076
106.6666667,1.002463199,1.002223205,1.007834838,1.000940558,1.008003813
106.8333333,1.003056373,1.004407465,1.009224776,1.009463267,1.008639954
107,1.003738339,1.00112155,1.007276068,1.006954628,1.009122302
107.1666667,1.001625849,1.005264661,1.007796422,1.010504117,1.005661975
107.3333333,1.003881391,1.005137669,1.010310884,1.022787087,1.008563057
107.5,1.002323846,1.003289937,1.010583284,1.011733958,1.00610238
107.6666667,1.001366875,1.002493063,1.008858084,1.002965972,1.009422896
107.8333333,1.002642015,1.003959819,1.00673476,1.012734704,1.010059037
108,1.003728473,1.004220152,1.00865553,1.01045376,1.005920626
108.1666667,1.002043908,1.002080339,1.00702113,1.006451187,1.00685037
108.3333333,1.004415371,1.002966107,1.008068822,1.01188898,1.009450859
108.5,1.002718474,1.003023254,1.00774753,1.012916325,1.007982841
108.6666667,1.002331246,1.002820067,1.010586777,1.007237826,1.011030725
108.8333333,1.00305884,1.001959697,1.007754515,1.001475414,1.010100981
109,1.002257253,1.003147071,1.00892793,1.015991854,1.010226811
109.1666667,1.001036375,1.00425825,1.008735853,1.003941067,1.00959766
109.3333333,1.002318913,1.003362957,1.0099861,1.015326103,1.005920626
109.5,1.004256287,1.006156779,1.008910469,1.008252778,1.007864001
109.6666667,1.002465666,1.004667799,1.009720684,1.007309346,1.008989482
109.8333333,1.001829329,1.004216978,1.0103493,1.012362198,1.009548726
110,1.003026776,1.002283526,1.011383023,1.021136154,1.007290776
110.1666667,1.002608718,1.003124847,1.008522822,1.01079662,1.012680497
110.3333333,1.003105702,1.002823241,1.010740438,1.013226245,1.00972349
110.5,1.001192992,1.00159777,1.011857977,1.012877415,1.008863652
110.6666667,1.001789866,1.004693197,1.012577393,1.023680203,1.009311047
110.8333333,1.003428803,1.001553323,1.010852192,1.013213646,1.012428837
111,1.003434969,1.004597953,1.011442392,1.013529125,1.009108321
111.1666667,1.002254787,1.004842413,1.009385423,1.013289571,1.010170886
111.3333333,1.002732039,1.003356607,1.01010833,1.010897168,1.009534745
111.5,1.000427169,1.002715298,1.010174684,1.012520885,1.005319438
111.6666667,1.00279,1.005547218,1.009958161,1.011737622,1.005046806
111.8333333,1.000968548,1.002934359,1.009378438,1.009658763,1.008311397
112,1.002896056,1.002947059,1.009664807,1.016051598,1.007884973
112.1666667,1.002539658,1.00347725,1.009811484,1.021451221,1.011666866
112.3333333,1.003824663,1.00355027,1.008131684,1.017727194,1.007360681
112.5,1.002458266,1.003747107,1.010523915,1.014259972,1.009108321
112.6666667,1.002362076,1.004982104,1.009374946,1.01202222,1.007430587
112.8333333,1.000629415,1.003607416,1.011190946,1.017918738,1.010688188
113,1.002201758,1.0058266,1.009242238,1.011793578,1.010814018
113.1666667,1.002839328,1.003724884,1.008823161,1.0058213,1.010772074
113.3333333,1.001421136,1.004074112,1.009462253,1.010010929,1.008052747
113.5,1.000772468,1.002566083,1.009587976,1.009622118,1.007870992
113.6666667,1.003156263,1.002356546,1.010963946,1.010781756,1.008961519
113.8333333,1.003005812,1.001508875,1.00888253,1.015258371,1.013044006
114,1.002508828,1.003851876,1.007558945,1.007939069,1.011373263
114.1666667,1.00191442,1.002985156,1.0112573,1.017565007,1.010198849
114.3333333,1.003677911,1.002162884,1.009968638,1.010442231,1.008374312
114.5,1.003436202,1.00268355,1.00806533,1.012995709,1.006423946
114.6666667,1.000232321,1.00456938,1.011016331,1.012376568,1.009877283
114.8333333,1.002477998,1.004080461,1.009137469,1.014599661,1.008066728
115,1.002094469,1.00363599,1.009511146,1.012941153,1.008178577
115.1666667,1.002285617,1.002721648,1.010915054,1.014223656,1.009828349
115.3333333,1.002711074,1.002493063,1.009828946,1.010086401,1.007675256
115.5,1.00161475,1.00198827,1.012399285,1.010025093,1.009436877
115.6666667,1.002112967,1.004467786,1.00770213,1.007063782,1.011142574
115.8333333,1.003135299,1.004232851,1.011096654,1.009988983,1.008129643
116,1.002104335,1.004343969,1.005994391,1.015878582,1.007766134
116.1666667,1.001844127,1.00402014,1.011952269,1.01123587,1.007150964
116.3333333,1.004562123,1.004385242,1.010464546,1.014638777,1.009814368
116.5,1.002749304,1.004797965,1.011655423,1.013213769,1.009234151
116.6666667,1.003138998,1.004353494,1.008299315,1.01316296,1.010555367
116.8333333,1.002815897,1.004858287,1.009326053,1.006799359,1.008255473
117,1.003856727,1.004315396,1.0103947,1.013540983,1.005647994
117.1666667,1.00315503,1.002997855,1.011372546,1.010488553,1.00822052
117.3333333,1.001858926,1.003588368,1.010328346,1.013009544,1.010751103
117.5,1.002966349,1.007106043,1.010223577,1.00935683,1.006298116
117.6666667,1.003037875,1.005477372,1.011421438,1.021234355,1.011009753
117.8333333,1.002809731,1.003642339,1.009689253,1.017107682,1.010848971
118,1.001432235,1.004191579,1.013977808,1.019425807,1.010695178
118.1666667,1.003506495,1.004737644,1.010003561,1.014275495,1.00784303
118.3333333,1.002831929,1.004639226,1.0106671,1.013539995,1.01421143
118.5,1.003319047,1.004436039,1.010834731,1.008526959,1.008625972
118.6666667,1.003286984,1.001473953,1.01367747,1.013143772,1.011506083
118.8333333,1.003728473,1.005648811,1.012043069,1.015171575,1.008632963
119,1.000869891,1.007001275,1.011585577,1.017246687,1.011373263
119.1666667,1.001407571,1.006531405,1.009556546,1.010397804,1.009954179
119.3333333,1.003299316,1.005061474,1.011410962,1.011080354,1.011520064
119.5,1.001368108,1.005051949,1.010925531,1.010937396,1.009856311
119.6666667,1.002765336,1.003842351,1.010736946,1.011493005,1.013197799
119.8333333,1.003526227,1.002874038,1.009773069,1.006388561,1.011254423
120,1.00315503,1.003569319,1.01006293,1.015464696,1.012316988
120.1666667,1.002628449,1.004321746,1.011707808,1.01853302,1.009646594
120.3333333,1.003356043,1.005175766,1.013530793,1.016814191,1.007647294
120.5,1.000723139,1.0050456,1.009430823,1.020104486,1.011694828
120.6666667,1.003690243,1.004626526,1.010681069,1.010587166,1.010569348
120.8333333,1.002971282,1.005871047,1.011700823,1.015232184,1.00872384
121,1.001813297,1.004270949,1.010143254,1.013222375,1.012561658
121.1666667,1.002900989,1.004207453,1.010328346,1.016909304,1.008989482
121.3333333,1.003785201,1.005861523,1.011072208,1.012941276,1.01071615
121.5,1.003952917,1.005344031,1.011428423,1.00826093,1.009940198
121.6666667,1.00305144,1.005058299,1.010038484,1.007690952,1.010974801
121.8333333,1.00496415,1.005185291,1.012867254,1.01442397,1.011974451
122,1.003348644,1.005451974,1.010981408,1.008269206,1.012883224
122.1666667,1.002254787,1.003394705,1.011145546,1.011652638,1.013798987
122.3333333,1.001805898,1.002588306,1.012580885,1.019287172,1.010646244
122.5,1.002899756,1.005963116,1.014037178,1.014711903,1.009422896
122.6666667,1.004745872,1.006718718,1.011875439,1.008677781,1.011114612
122.8333333,1.003989914,1.006947303,1.012556439,1.015984607,1.011261414
123,1.00202171,1.005620238,1.010681069,1.016798956,1.012205139
123.1666667,1.002269585,1.002845465,1.009504161,1.020877084,1.009332019
123.3333333,1.004277252,1.004216978,1.00947273,1.003646834,1.00996816
123.5,1.001741771,1.005607539,1.009640361,1.01714301,1.012177177
123.6666667,1.002260953,1.003632815,1.012336423,1.011169661,1.010191858
123.8333333,1.003422637,1.004623352,1.012570408,1.020345521,1.009541736
124,1.003576788,1.004724945,1.010296915,1.013076782,1.012827299
124.1666667,1.002695043,1.005318632,1.012332931,1.010375982,1.010855961
124.3333333,1.004181061,1.005950417,1.012525008,1.011028392,1.013295667
124.5,1.002216557,1.002483538,1.013031393,1.009266,1.010499443
124.6666667,1.00452636,1.00409951,1.010670592,1.012357834,1.014358232
124.8333333,1.004001013,1.004470961,1.012462146,1.006877426,1.012009404
125,1.003325213,1.005759929,1.011149038,1.017289591,1.009436877
125.1666667,1.003548424,1.005505945,1.010726469,1.015996547,1.013225761
125.3333333,1.003534859,1.007356852,1.012420239,1.009236313,1.010310697
125.5,1.001962516,1.003921721,1.013799701,1.014996337,1.012128243
125.6666667,1.002079671,1.005258311,1.011795115,1.007584021,1.011282385
125.8333333,1.003846861,1.008042608,1.010911561,1.014484043,1.010366622
126,1.003299316,1.008118803,1.012304993,1.00820905,1.014141524
126.1666667,1.002163529,1.006642523,1.011250315,1.012674095,1.011722791
126.3333333,1.002178328,1.003235965,1.014162901,1.012199312,1.014295317
126.5,1.003232722,1.005445624,1.011589069,1.014004731,1.009080359
126.6666667,1.002029109,1.005067823,1.010572807,1.017267892,1.011974451
126.8333333,1.004167496,1.005937718,1.012972023,1.011806672,1.013246733
127,1.002159829,1.008102929,1.010981408,1.016885217,1.013512374
127.1666667,1.00215243,1.003899498,1.008805699,1.003180738,1.010359631
127.3333333,1.003282051,1.006979051,1.0117567,1.011774515,1.009646594
127.5,1.004717508,1.002381945,1.011058238,1.015084368,1.010562358
127.6666667,1.002904688,1.005274185,1.011637962,1.013793424,1.012652535
127.8333333,1.003348644,1.008020385,1.009787038,1.0070399,1.01170881
128,1.003822197,1.003305811,1.012580885,1.012543284,1.013246733
128.1666667,1.003097069,1.00668062,1.01340507,1.009403769,1.013903845
128.3333333,1.004527593,1.003140721,1.012287531,1.004340542,1.015441769
128.5,1.00325492,1.003270888,1.011309685,1.01111947,1.012163196
128.6666667,1.004155164,1.008391836,1.011718285,1.013260626,1.014421147
128.8333333,1.002575421,1.007337803,1.011456362,1.009743994,1.01384093
129,1.0031242,1.005766279,1.0110303,1.015889082,1.014532996
129.1666667,1.00462625,1.00589962,1.013963839,1.014410341,1.009436877
129.3333333,1.004478265,1.005896445,1.010750915,1.004428079,1.01071615
129.5,1.004202026,1.004674148,1.010799808,1.01142659,1.015099231
129.6666667,1.003368376,1.005166242,1.013733347,1.010781345,1.013722091
129.8333333,1.003248754,1.005178941,1.010422638,1.013426682,1.010939848
130,1.004028143,1.00425825,1.012175777,1.012820182,1.012554667
130.1666667,1.003225323,1.007274307,1.012308485,1.014757772,1.01532992
130.3333333,1.003808632,1.005759929,1.010352792,1.018695577,1.012261064
130.5,1.002243688,1.00598534,1.010607731,1.003566132,1.0120863
130.6666667,1.004110768,1.005563092,1.0119383,1.01610393,1.012226111
130.8333333,1.002653114,1.003753457,1.014257193,1.016016476,1.012827299
131,1.002071038,1.003988392,1.012940593,1.010551797,1.013645195
131.1666667,1.003802466,1.00354392,1.014187347,1.005217394,1.014358232
131.3333333,1.003386874,1.005299583,1.013516824,1.016577643,1.012939148
131.5,1.003591587,1.006594901,1.014602932,1.015223826,1.014253373
131.6666667,1.003097069,1.006934604,1.0122107,1.013617156,1.013414506
131.8333333,1.004091037,1.003905847,1.015374732,1.015948209,1.0120863
132,1.004363576,1.008144202,1.012772962,1.016210284,1.014861552
132.1666667,1.0031242,1.004975754,1.011850992,1.01033316,1.015308948
132.3333333,1.00372354,1.003486774,1.012549454,1.005935024,1.011638904
132.5,1.004818631,1.006810787,1.013083777,1.015229919,1.013624223
