Time,OD
0,0.772970788947305
2.75,0.77818388511838
5.5,0.792967947766579
8.25,0.782713143315973
11,0.777534459856649
13.75,0.784645807044087
16.5,0.785288860202954
19.25,0.778832706283748
22,0.780775481698219
24.75,0.775582428595543
27.5,0.767714567596165
30.25,0.793604898352888
33,0.772970788947305
35.75,0.771004940754615
38.5,0.791692738976844
41.25,0.794241434210861
44,0.792967947766579
46.75,0.789776672454084
49.5,0.797417971857358
52.25,0.793604898352888
55,0.793604898352888
57.75,0.801217680432149
60.5,0.787215191921323
63.25,0.789137023166442
66,0.801217680432149
68.75,0.803744094654081
71.6633333333333,0.803112927704115
74.31,0.811297244793309
77,0.813807826586316
79.75,0.801849772697879
82.5,0.812552948060928
85.25,0.815689035755343
88,0.811925195629162
90.75,0.816315807532802
93.5,0.826330693364582
96.25,0.823828533198716
99,0.823202882597953
101.75,0.829458328486299
104.5,0.828207244111966
107.25,0.835716581493584
110,0.838849348459823
112.75,0.847643669194931
115.5,0.845126834916949
118.25,0.854587924504346
121,0.855221135128659
123.75,0.859028017523856
126.498333333333,0.860936796980516
129.248333333333,0.870541967570599
131.998333333333,0.872476825425837
134.75,0.867328040720069
137.5,0.877661829305969
140.25,0.885516119531715
143,0.882231577391994
145.911666666667,0.875064499515441
148.558333333333,0.886834853660954
151.248333333333,0.891474366155257
153.998333333333,0.896152923607003
156.748333333333,0.888156638177907
159.498333333333,0.896152923607003
162.248333333333,0.898844806175322
164.998333333333,0.902909402450945
167.748333333333,0.904954030208589
170.498333333333,0.910449035954027
173.248333333333,0.927340431108072
175.998333333333,0.924479902338165
178.748333333333,0.921638147230397
181.498333333333,0.907693713873377
184.248333333333,0.918111697688968
186.998333333333,0.925907787547703
189.748333333333,0.92519325052724
192.498333333333,0.936039557290537
195.248333333333,0.942686062318405
197.998333333333,0.933119757594862
200.748333333333,0.927340431108072
203.498333333333,0.928777795393007
206.248333333333,0.943431328239246
208.998333333333,0.933847814247759
211.748333333333,0.9449259977695
214.498333333333,0.937507277220214
217.248333333333,0.941942167595141
220.158333333333,0.933847814247759
222.805,0.944177973253407
225.498333333333,0.942686062318405
228.248333333333,0.940458578636175
230.998333333333,0.949443629907514
233.748333333333,0.954779961236535
236.498333333333,0.95631802341412
239.248333333333,0.954779961236535
241.998333333333,0.979331662164743
244.748333333333,0.957862131128768
247.498333333333,0.958636478555217
250.248333333333,0.957862131128768
252.998333333333,0.957089312811902
255.748333333333,0.997757252167538
258.498333333333,0.969642049535408
261.248333333333,0.971240158962946
263.998333333333,0.969642049535408
266.748333333333,0.976886241298272
269.498333333333,1.01262600745353
272.248333333333,0.980150279215274
274.998333333333,0.974456408870973
277.748333333333,0.98344219599069
280.498333333333,1.00643405752783
283.248333333333,0.994340692859566
285.998333333333,0.978514795564566
288.748333333333,0.989272039186258
291.661666666667,0.980970646452
294.308333333333,1.00207127307826
296.998333333333,0.997757252167538
299.748333333333,1.02073510851413
302.498333333333,0.98676274383116
305.248333333333,0.998616187652893
307.998333333333,1.01351872180709
310.748333333333,1.01262600745353
313.498333333333,1.01351872180709
316.248333333333,1.02623636661944
318.998333333333,1.01711026595852
321.748333333333,1.00996024899391
324.498333333333,1.00907567887545
327.248333333333,1.00819312739291
329.998333333333,1.06094251281772
332.748333333333,1.04806225248382
335.498333333333,1.02256028889148
338.248333333333,1.03842557872783
340.998333333333,1.0308801796237
343.748333333333,1.05001757185156
346.498333333333,1.05099877665003
349.248333333333,1.05893435973547
351.998333333333,1.0826320194017
354.748333333333,1.03557932469192
357.498333333333,1.0569359650284
