Time,OD
0,0.707401835441496
10,0.713376884789506
20,0.706648649678759
30,0.698268042149305
40,0.701336116087639
50,0.702099434387084
60,0.699037316436457
70,0.691275709094604
80,0.695951162471956
90,0.694398884002152
100,0.692840459574502
110,0.69517579048524
119.998333333333,0.689704694579525
129.998333333333,0.693620474134895
139.998333333333,0.693620474134895
149.998333333333,0.692058871262232
159.998333333333,0.697497303493717
169.998333333333,0.693620474134895
179.998333333333,0.695951162471956
189.998333333333,0.696725000081318
199.998333333333,0.697497303493717
209.998333333333,0.698268042149305
219.998333333333,0.697497303493717
229.998333333333,0.698268042149305
239.998333333333,0.695951162471956
249.998333333333,0.696725000081318
260.161666666667,0.682555001085994
269.998333333333,0.702099434387084
279.998333333333,0.704380525354923
289.998333333333,0.705138006307721
299.998333333333,0.709652868792652
309.998333333333,0.709652868792652
319.998333333333,0.714117604137766
329.998333333333,0.713376884789506
339.998333333333,0.716331687825486
349.998333333333,0.718533881378961
