Time,OD
0,0.616220884598345
2.31166666666667,0.631158629047375
4.62333333333333,0.63480618250634
6.93666666666667,0.637519591804403
9.24833333333333,0.63480618250634
11.56,0.639318059468764
13.8716666666667,0.643778219895617
16.1833333333333,0.649063459290492
18.4966666666667,0.638419892117323
20.8083333333333,0.640214209539308
23.12,0.644664132300228
25.4316666666667,0.647309713974121
27.7433333333333,0.650809206019321
30.055,0.650809206019321
32.3683333333333,0.655999584270181
34.68,0.657714273617181
36.9916666666667,0.667010356104347
39.3033333333333,0.66867663351557
41.615,0.66784439599667
43.9266666666667,0.669507001845842
46.24,0.67445211993964
48.5516666666667,0.68094800490973
50.8633333333333,0.698268042149305
53.175,0.676086444682012
55.4866666666667,0.684155267025774
57.7983333333333,0.688127235085015
60.275,0.680142036649711
62.5866666666667,0.693620474134895
64.8983333333333,0.693620474134895
67.21,0.694398884002152
69.5216666666667,0.699805095628721
71.835,0.701336116087639
74.1466666666667,0.701336116087639
76.4583333333333,0.702861273862785
78.77,0.705138006307721
81.0816666666667,0.714117604137766
83.3933333333333,0.711146563742921
85.7066666666667,0.716331687825486
88.0183333333333,0.717067082535111
90.33,0.719265352668881
92.6416666666667,0.726510383497133
94.9533333333333,0.723627353697246
97.265,0.729374050772462
99.5783333333333,0.727228060636973
101.89,0.739251651607939
104.201666666667,0.730087007404939
106.513333333333,0.744110539330116
108.825,0.741340280109603
111.138333333333,0.760409397100971
113.45,0.752326075530426
115.761666666667,0.760409397100971
118.073333333333,0.755034520192551
120.385,0.765731507410069
122.86,0.745489582118314
125.171666666667,0.769690896864244
127.485,0.772970788947305
129.796666666667,0.774930475517526
132.108333333333,0.772316188314527
134.42,0.784002132255924
136.731666666667,0.784002132255924
139.043333333333,0.785288860202954
141.356666666667,0.785931486128946
143.668333333333,0.788496903913572
145.98,0.791054477734053
148.291666666667,0.787856293997534
150.603333333333,0.792967947766579
152.915,0.790415853268699
155.228333333333,0.801217680432149
157.54,0.800585255494744
159.851666666667,0.794877556864664
162.163333333333,0.803744094654081
164.476666666667,0.810669093934153
166.788333333333,0.808783368548436
169.1,0.814435056312699
171.411666666667,0.844498186744244
173.723333333333,0.81694243618599
176.035,0.815689035755343
178.348333333333,0.822577188247313
180.66,0.814435056312699
182.971666666667,0.826956212367354
185.443333333333,0.821951429737353
187.755,0.831335107435309
190.066666666667,0.862849294235801
192.38,0.819447665016703
194.691666666667,0.836969308048586
197.003333333333,0.838849348459823
199.315,0.847014068334693
201.626666666667,0.839476314922332
203.938333333333,0.843241544112185
206.251666666667,0.841985712077137
208.563333333333,0.853322517008042
210.875,0.831960820181149
213.186666666667,0.859028017523856
215.498333333333,0.848273527975305
217.81,0.843869763297328
220.123333333333,0.857757507003529
222.435,0.855854704750824
224.746666666667,0.855854704750824
227.058333333333,0.852690316998673
229.37,0.845126834916949
231.683333333333,0.873769551039263
233.995,0.863487705201189
236.306666666667,0.853322517008042
238.618333333333,0.866046000237358
240.93,0.860936796980516
243.241666666667,0.875712917704933
245.716666666667,0.867328040720069
248.03,0.950201591654659
250.341666666667,0.88420018799595
252.653333333333,0.867969804619278
254.965,0.873122901360472
257.276666666667,0.884857799124826
259.588333333333,0.877011571457914
261.9,0.882887088307931
264.213333333333,0.882887088307931
266.525,0.913916244431979
268.836666666667,0.935307647803747
271.148333333333,0.892807001486391
273.46,0.875064499515441
275.771666666667,0.92519325052724
278.083333333333,0.886175071368269
280.396666666667,0.907693713873377
282.708333333333,0.897497082803953
285.02,0.882887088307931
287.331666666667,0.890809341038886
289.643333333333,0.918814773178443
291.956666666667,0.886834853660954
294.268333333333,0.906321931580081
296.58,0.913916244431979
298.891666666667,1.02256028889148
301.203333333333,0.906321931580081
303.515,0.894142885916542
305.826666666667,0.972041708717467
308.301666666667,0.90427150914358
310.615,0.897497082803953
312.926666666667,0.944177973253407
315.238333333333,0.900196062961486
317.55,0.964100255222501
319.861666666667,0.919518959311517
322.173333333333,0.911140415666501
324.486666666667,1.00033985534398
326.798333333333,0.934577030558527
329.11,0.921638147230397
331.421666666667,0.923767720817983
333.733333333333,0.972041708717467
336.046666666667,0.997757252167538
338.358333333333,0.928777795393007
340.67,0.974456408870973
342.981666666667,0.960189784537967
345.293333333333,1.00907567887545
347.605,0.98676274383116
349.916666666667,0.978514795564566
352.23,0.927340431108072
354.541666666667,0.928058452794426
356.853333333333,0.930943174623213
359.165,0.964100255222501
