Time,OD
0,0.734340358701947
3.5,0.736451750159252
7,0.748919779294344
10.5,0.727944578136856
14,0.72434991317197
17.5,0.722178391870338
21,0.730798750208891
24.5,0.737853873030675
28,0.733634303398845
31.5,0.7434194985382
35,0.744800566853268
38.5,0.735749098750345
42,0.732927173012273
45.5,0.74617755867506
49,0.729374050772462
52.5,0.7434194985382
56,0.744110539330116
59.5,0.74686458697993
63,0.739251651607939
66.5,0.753682126940562
70,0.74272744350739
73.5,0.750285134142541
77,0.759740501855002
80.5,0.753004559934114
84,0.761744737551227
87.5,0.755709409545508
91.1633333333333,0.749602935179123
94.645,0.760409397100971
98.1283333333333,0.765731507410069
101.61,0.765731507410069
105.093333333333,0.76705429277741
108.575,0.771660906027858
112.056666666667,0.769690896864244
115.54,0.773624709286138
119.021666666667,0.773624709286138
122.505,0.774277872367324
126,0.782067826262616
129.5,0.784645807044087
133,0.787856293997534
136.5,0.80689565316544
140,0.798052140645836
143.5,0.799952496309174
147,0.810669093934153
150.5,0.807525075525407
154,0.815689035755343
157.5,0.816315807532802
161,0.821951429737353
164.5,0.823202882597953
168,0.828207244111966
171.5,0.830709441067127
175,0.832586599714452
178.5,0.835090380887396
182,0.838849348459823
185.661666666667,0.841358077156773
189.145,0.847643669194931
192.626666666667,0.841358077156773
196.108333333333,0.845755709428083
199.591666666667,0.847014068334693
203.073333333333,0.851426954402087
206.556666666667,0.852690316998673
210.038333333333,0.853322517008042
213.52,0.859028017523856
217.003333333333,0.860300121842609
220.498333333333,0.875064499515441
223.998333333333,0.86989811408556
227.498333333333,0.868611989134203
230.998333333333,0.870541967570599
234.498333333333,0.877661829305969
237.998333333333,0.876361941220286
241.498333333333,0.890145003021385
244.998333333333,0.881576750757922
248.498333333333,0.892807001486391
251.998333333333,0.910449035954027
255.498333333333,0.886175071368269
258.998333333333,0.888156638177907
262.498333333333,0.892140279135664
265.998333333333,0.892807001486391
269.498333333333,0.895482069252388
272.998333333333,0.897497082803953
276.498333333333,0.902909402450945
280.158333333333,0.879616401986365
283.64,0.903589932914417
287.123333333333,0.906321931580081
290.605,0.914612822050541
294.086666666667,0.911140415666501
297.57,0.916009063117068
301.051666666667,0.912526254362741
304.535,0.914612822050541
308.016666666667,0.915310455957973
311.498333333333,0.922346847619235
314.998333333333,0.923056705210253
318.498333333333,0.923767720817983
321.998333333333,0.957089312811902
325.498333333333,0.92949835196127
328.998333333333,0.931667449309002
332.498333333333,0.928058452794426
335.998333333333,0.938243110792981
339.498333333333,0.938243110792981
342.998333333333,0.936039557290537
346.498333333333,0.938243110792981
349.998333333333,0.944177973253407
353.498333333333,0.943431328239246
356.998333333333,0.947178487099444
