Time,zero,half,max
189.998333333333,0.732927173012273,0.685748977913076,0.661120799196938
194.998333333333,0.725071296159129,0.688916771486654,0.658568700688153
199.998333333333,0.732218846499367,0.688127235085015,0.664497335374225
204.998333333333,0.728659907940473,0.688916771486654,0.661120799196938
209.998333333333,0.735749098750345,0.692840459574502,0.67116249461715
214.998333333333,0.731509372492837,0.700571379921632,0.660271981263939
219.998333333333,0.733634303398845,0.706648649678759,0.667010356104347
224.998333333333,0.730798750208891,0.703621657647057,0.672810862602507
229.998333333333,0.735045283154439,0.706648649678759,0.666174489262294
234.998333333333,0.739251651607939,0.709652868792652,0.682555001085994
239.998333333333,0.742034401052647,0.710400430798908,0.677713785588809
244.998333333333,0.742034401052647,0.707401835441496,0.687336085350016
249.998333333333,0.744800566853268,0.705894047630024,0.686543377871377
254.998333333333,0.74617755867506,0.715594971919372,0.687336085350016
259.998333333333,0.753682126940562,0.714856934307999,0.681752337221015
265.161666666667,0.753004559934114,0.719265352668881,0.672810862602507
269.998333333333,0.755034520192551,0.719265352668881,0.686543377871377
274.998333333333,0.750966397724113,0.732218846499367,0.692840459574502
279.998333333333,0.766393279753981,0.722903494223291,0.705138006307721
284.998333333333,0.759070768254121,0.729374050772462,0.705138006307721
289.998333333333,0.765068974456263,0.72434991317197,0.702861273862785
294.998333333333,0.767714567596165,0.729374050772462,0.710400430798908
299.998333333333,0.763741601780545,0.725071296159129,0.711146563742921
304.998333333333,0.769032815596095,0.731509372492837,0.711146563742921
309.998333333333,0.759740501855002,0.741340280109603,0.717067082535111
314.998333333333,0.769032815596095,0.738553297036199,0.713376884789506
319.998333333333,0.765731507410069,0.754358797996654,0.726510383497133
324.998333333333,0.769690896864244,0.749602935179123,0.718533881378961
329.998333333333,0.771004940754615,0.744800566853268,0.729374050772462
334.998333333333,0.773624709286138,0.748919779294344,0.722903494223291
339.998333333333,0.782713143315973,0.74686458697993,0.728659907940473
344.998333333333,0.780128451319171,0.755034520192551,0.730087007404939
349.998333333333,0.774277872367324,0.756383419854562,0.732927173012273
354.998333333333,0.772970788947305,0.755709409545508,0.730087007404939
359.998333333333,0.774930475517526,0.753682126940562,0.734340358701947
364.998333333333,0.771660906027858,0.757056552288528,0.739251651607939
369.998333333333,0.772970788947305,0.755034520192551,0.738553297036199
374.998333333333,0.789137023166442,0.758400195087339,0.730798750208891
379.998333333333,0.772970788947305,0.761744737551227,0.744110539330116
384.998333333333,0.779480827565206,0.760409397100971,0.737153357707348
389.998333333333,0.772316188314527,0.765068974456263,0.739251651607939
394.998333333333,0.774930475517526,0.763741601780545,0.747550640473446
400.156666666667,0.812552948060928,0.764405679633567,0.697497303493717
404.996666666667,0.867969804619278,0.779480827565206,0.744110539330116
409.998333333333,0.780775481698219,0.76705429277741,0.747550640473446
414.998333333333,0.785288860202954,0.767714567596165,0.737153357707348
419.998333333333,0.791692738976844,0.768374006618332,0.748235720176197
424.998333333333,0.799952496309174,0.772316188314527,0.744800566853268
429.996666666667,0.793604898352888,0.771660906027858,0.744800566853268
434.998333333333,0.774930475517526,0.774930475517526,0.748235720176197
439.998333333333,0.778832706283748,0.772970788947305,0.750966397724113
444.996666666667,0.783357911500463,0.77818388511838,0.748919779294344
449.996666666667,0.780775481698219,0.76705429277741,0.755034520192551
454.996666666667,0.782067826262616,0.77818388511838,0.753004559934114
459.996666666667,0.785288860202954,0.776233732987325,0.759070768254121
464.996666666667,0.782067826262616,0.776884409614504,0.753682126940562
469.996666666667,0.785288860202954,0.775582428595543,0.761077475265475
474.996666666667,0.788496903913572,0.780128451319171,0.758400195087339
479.996666666667,0.788496903913572,0.777534459856649,0.762411091948018
484.996666666667,0.789776672454084,0.780128451319171,0.77034827147995
489.996666666667,0.786573596207615,0.784002132255924,0.760409397100971
494.996666666667,0.782713143315973,0.781421939538508,0.771660906027858
499.996666666667,0.779480827565206,0.80689565316544,0.768374006618332
504.996666666667,0.831960820181149,0.785288860202954,0.768374006618332
509.996666666667,0.784002132255924,0.791054477734053,0.774277872367324
514.996666666667,0.790415853268699,0.780775481698219,0.772970788947305
519.996666666667,0.785288860202954,0.795513267854993,0.774277872367324
524.996666666667,0.789137023166442,0.785931486128946,0.774277872367324
530.16,0.786573596207615,0.785931486128946,0.717801105270969
534.996666666667,0.785931486128946,0.793604898352888,0.76705429277741
539.996666666667,0.789137023166442,0.792330561817369,0.772316188314527
544.996666666667,0.791692738976844,0.789137023166442,0.772316188314527
549.996666666667,0.791692738976844,0.794241434210861,0.773624709286138
554.996666666667,0.787215191921323,0.800585255494744,0.776233732987325
559.996666666667,0.787856293997534,0.793604898352888,0.774277872367324
564.996666666667,0.808783368548436,0.803744094654081,0.774930475517526
569.996666666667,0.786573596207615,0.800585255494744,0.780128451319171
574.996666666667,0.792330561817369,0.799319401312322,0.776233732987325
